UID,EventType,EventName,LocalTime,StayTime,Source,OS,Gender,Age,Level,Version,isGray
23833214,browse,PaySuccess,1686275038368,2123,push,Android,m,38,1,4.13,N,
11974802,browse,Activity,1686315038895,2123,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodList,1686315040791,1896,natural,Android,f,33,1,4.13,N,
11974802,browse,Videos,1686315042916,2125,natural,Android,f,33,1,4.13,N,
11974802,browse,Live,1686315045102,2186,natural,Android,f,33,1,4.13,N,
11974802,browse,Videos,1686315047235,2133,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodDetail,1686315049247,2012,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodList,1686315051297,2050,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodDetail,1686315053196,1899,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodList,1686315055164,1968,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodDetail,1686315057137,1973,natural,Android,f,33,1,4.13,N,
11974802,browse,Live,1686315059032,1895,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodList,1686315060985,1953,natural,Android,f,33,1,4.13,N,
11974802,browse,GoodDetail,1686315062805,1820,natural,Android,f,33,1,4.13,N,
11974802,click,Payment,1686315064757,1952,natural,Android,f,33,1,4.13,N,
11974802,browse,PaySuccess,1686315066975,2218,natural,Android,f,33,1,4.13,N,
17979915,browse,Activity,1686305835624,2218,push,iOS,m,43,0,4.13,N,
17979915,browse,GoodList,1686305837600,1976,push,iOS,m,43,0,4.13,N,
17979915,browse,Live,1686305839482,1882,push,iOS,m,43,0,4.13,N,
17979915,browse,GoodDetail,1686305841468,1986,push,iOS,m,43,0,4.13,N,
17979915,browse,Live,1686305843570,2102,push,iOS,m,43,0,4.13,N,
17979915,browse,Videos,1686305845469,1899,push,iOS,m,43,0,4.13,N,
17979915,browse,Live,1686305847555,2086,push,iOS,m,43,0,4.13,N,
17979915,browse,Live,1686305849468,1913,push,iOS,m,43,0,4.13,N,
17979915,click,AddToCart,1686305851527,2059,push,iOS,m,43,0,4.13,N,
08208458,browse,Activity,1686320260631,2059,push,Android,m,29,0,4.13,N,
08208458,browse,GoodList,1686320262636,2005,push,Android,m,29,0,4.13,N,
08208458,browse,Videos,1686320264630,1994,push,Android,m,29,0,4.13,N,
08208458,browse,Settings,1686320266659,2029,push,Android,m,29,0,4.13,N,
08208458,browse,Live,1686320268715,2056,push,Android,m,29,0,4.13,N,
08208458,browse,GoodDetail,1686320270743,2028,push,Android,m,29,0,4.13,N,
08208458,browse,Live,1686320272760,2017,push,Android,m,29,0,4.13,N,
08208458,browse,GoodList,1686320274878,2118,push,Android,m,29,0,4.13,N,
08208458,browse,Live,1686320276971,2093,push,Android,m,29,0,4.13,N,
08208458,browse,Videos,1686320279105,2134,push,Android,m,29,0,4.13,N,
08208458,browse,GoodDetail,1686320280806,1701,push,Android,m,29,0,4.13,N,
08208458,browse,GoodList,1686320282756,1950,push,Android,m,29,0,4.13,N,
08208458,browse,GoodDetail,1686320284692,1936,push,Android,m,29,0,4.13,N,
08208458,browse,GoodList,1686320286662,1970,push,Android,m,29,0,4.13,N,
08208458,browse,Live,1686320288813,2151,push,Android,m,29,0,4.13,N,
08208458,browse,GoodDetail,1686320290948,2135,push,Android,m,29,0,4.13,N,
08208458,browse,Videos,1686320292908,1960,push,Android,m,29,0,4.13,N,
08208458,click,AddToCart,1686320294888,1980,push,Android,m,29,0,4.13,N,
19635543,browse,Activity,1686309245010,1980,push,Android,f,41,0,4.13,N,
19635543,browse,GoodList,1686309247019,2009,push,Android,f,41,0,4.13,N,
19635543,browse,Live,1686309248997,1978,push,Android,f,41,0,4.13,N,
19635543,browse,GoodDetail,1686309250883,1886,push,Android,f,41,0,4.13,N,
19635543,browse,Videos,1686309252969,2086,push,Android,f,41,0,4.13,N,
19635543,browse,Live,1686309254964,1995,push,Android,f,41,0,4.13,N,
19635543,click,Payment,1686309257063,2099,push,Android,f,41,0,4.13,N,
19635543,browse,Live,1686309259145,2082,push,Android,f,41,0,4.13,N,
19635543,browse,Instructions,1686309261075,1930,push,Android,f,41,0,4.13,N,
19635543,browse,Live,1686309263145,2070,push,Android,f,41,0,4.13,N,
19635543,browse,PaySuccess,1686309265275,2130,push,Android,f,41,0,4.13,N,
03742441,browse,Activity,1686315026752,2130,push,Android,f,34,0,4.13,N,
03742441,browse,Videos,1686315028664,1912,push,Android,f,34,0,4.13,N,
03742441,browse,Live,1686315030598,1934,push,Android,f,34,0,4.13,N,
03742441,browse,Videos,1686315032741,2143,push,Android,f,34,0,4.13,N,
03742441,browse,Live,1686315034770,2029,push,Android,f,34,0,4.13,N,
03742441,browse,GoodList,1686315036825,2055,push,Android,f,34,0,4.13,N,
03742441,browse,GoodDetail,1686315038679,1854,push,Android,f,34,0,4.13,N,
03742441,browse,GoodList,1686315040696,2017,push,Android,f,34,0,4.13,N,
03742441,browse,GoodDetail,1686315042651,1955,push,Android,f,34,0,4.13,N,
03742441,browse,GoodList,1686315044583,1932,push,Android,f,34,0,4.13,N,
03742441,browse,GoodDetail,1686315046615,2032,push,Android,f,34,0,4.13,N,
03742441,browse,Live,1686315048588,1973,push,Android,f,34,0,4.13,N,
03742441,browse,Live,1686315050718,2130,push,Android,f,34,0,4.13,N,
03742441,browse,GoodList,1686315052501,1783,push,Android,f,34,0,4.13,N,
03742441,browse,GoodDetail,1686315054491,1990,push,Android,f,34,0,4.13,N,
03742441,click,AddToCart,1686315056538,2047,push,Android,f,34,0,4.13,N,
19109675,browse,Activity,1686288349647,2047,push,Android,f,42,1,4.13,N,
19109675,browse,GoodList,1686288351555,1908,push,Android,f,42,1,4.13,N,
19109675,browse,Activity,1686288353614,2059,push,Android,f,42,1,4.13,N,
19109675,browse,GoodList,1686288355706,2092,push,Android,f,42,1,4.13,N,
19109675,browse,GoodDetail,1686288357647,1941,push,Android,f,42,1,4.13,N,
19109675,browse,Settings,1686288359849,2202,push,Android,f,42,1,4.13,N,
19109675,browse,Videos,1686288361874,2025,push,Android,f,42,1,4.13,N,
19109675,click,Payment,1686288363915,2041,push,Android,f,42,1,4.13,N,
19109675,browse,Videos,1686288366086,2171,push,Android,f,42,1,4.13,N,
19109675,browse,PaySuccess,1686288368049,1963,push,Android,f,42,1,4.13,N,
06477161,browse,Activity,1686281422292,1963,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281424212,1920,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281426207,1995,push,Android,m,49,0,4.13,N,
06477161,browse,GoodList,1686281428351,2144,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281430360,2009,push,Android,m,49,0,4.13,N,
06477161,browse,Activity,1686281432164,1804,push,Android,m,49,0,4.13,N,
06477161,browse,GoodList,1686281434223,2059,push,Android,m,49,0,4.13,N,
06477161,browse,GoodDetail,1686281436193,1970,push,Android,m,49,0,4.13,N,
06477161,browse,Live,1686281438058,1865,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281440138,2080,push,Android,m,49,0,4.13,N,
06477161,browse,GoodList,1686281442193,2055,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281444133,1940,push,Android,m,49,0,4.13,N,
06477161,browse,Live,1686281446247,2114,push,Android,m,49,0,4.13,N,
06477161,browse,GoodDetail,1686281448134,1887,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281450361,2227,push,Android,m,49,0,4.13,N,
06477161,browse,Videos,1686281452344,1983,push,Android,m,49,0,4.13,N,
06477161,click,AddToCart,1686281454440,2096,push,Android,m,49,0,4.13,N,
20522545,browse,Activity,1686320673771,2096,push,Android,f,31,0,4.13,N,
20522545,browse,GoodList,1686320675814,2043,push,Android,f,31,0,4.13,N,
20522545,browse,Videos,1686320677777,1963,push,Android,f,31,0,4.13,N,
20522545,browse,GoodDetail,1686320679827,2050,push,Android,f,31,0,4.13,N,
20522545,click,Payment,1686320682000,2173,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320683796,1796,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320685747,1951,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320687691,1944,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320689686,1995,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320691670,1984,push,Android,f,31,0,4.13,N,
20522545,browse,Videos,1686320693697,2027,push,Android,f,31,0,4.13,N,
20522545,browse,Videos,1686320695863,2166,push,Android,f,31,0,4.13,N,
20522545,browse,Live,1686320697996,2133,push,Android,f,31,0,4.13,N,
20522545,browse,PaySuccess,1686320699982,1986,push,Android,f,31,0,4.13,N,
19432607,browse,Activity,1686317018111,1986,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317020042,1931,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317022281,2239,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317024363,2082,push,Android,f,41,0,4.13,N,
19432607,browse,GoodList,1686317026405,2042,push,Android,f,41,0,4.13,N,
19432607,browse,Instructions,1686317028272,1867,push,Android,f,41,0,4.13,N,
19432607,browse,GoodDetail,1686317030239,1967,push,Android,f,41,0,4.13,N,
19432607,browse,Live,1686317032083,1844,push,Android,f,41,0,4.13,N,
19432607,browse,Live,1686317034336,2253,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317036399,2063,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317038423,2024,push,Android,f,41,0,4.13,N,
19432607,browse,Videos,1686317040607,2184,push,Android,f,41,0,4.13,N,
19432607,click,AddToCart,1686317042528,1921,push,Android,f,41,0,4.13,N,
04555121,browse,Activity,1686317803160,1921,push,Android,m,43,0,4.13,N,
04555121,browse,GoodList,1686317805198,2038,push,Android,m,43,0,4.13,N,
04555121,browse,Personal,1686317807124,1926,push,Android,m,43,0,4.13,N,
04555121,browse,Videos,1686317809136,2012,push,Android,m,43,0,4.13,N,
04555121,browse,Videos,1686317811249,2113,push,Android,m,43,0,4.13,N,
04555121,browse,Activity,1686317813188,1939,push,Android,m,43,0,4.13,N,
04555121,browse,GoodList,1686317815283,2095,push,Android,m,43,0,4.13,N,
04555121,browse,Activity,1686317817244,1961,push,Android,m,43,0,4.13,N,
04555121,browse,GoodList,1686317819272,2028,push,Android,m,43,0,4.13,N,
04555121,browse,Live,1686317821377,2105,push,Android,m,43,0,4.13,N,
04555121,browse,Live,1686317823243,1866,push,Android,m,43,0,4.13,N,
04555121,browse,Activity,1686317825072,1829,push,Android,m,43,0,4.13,N,
04555121,browse,GoodList,1686317827222,2150,push,Android,m,43,0,4.13,N,
04555121,browse,GoodDetail,1686317829039,1817,push,Android,m,43,0,4.13,N,
04555121,click,AddToCart,1686317831009,1970,push,Android,m,43,0,4.13,N,
20892025,browse,Activity,1686314205975,1970,push,iOS,f,8,1,4.13,N,
20892025,browse,Instructions,1686314208012,2037,push,iOS,f,8,1,4.13,N,
20892025,browse,GoodList,1686314209973,1961,push,iOS,f,8,1,4.13,N,
20892025,browse,Live,1686314211993,2020,push,iOS,f,8,1,4.13,N,
20892025,browse,Videos,1686314214087,2094,push,iOS,f,8,1,4.13,N,
20892025,browse,Settings,1686314216074,1987,push,iOS,f,8,1,4.13,N,
20892025,browse,GoodDetail,1686314218013,1939,push,iOS,f,8,1,4.13,N,
20892025,click,Payment,1686314220015,2002,push,iOS,f,8,1,4.13,N,
20892025,browse,Videos,1686314222025,2010,push,iOS,f,8,1,4.13,N,
20892025,browse,Videos,1686314224070,2045,push,iOS,f,8,1,4.13,N,
20892025,browse,Videos,1686314226056,1986,push,iOS,f,8,1,4.13,N,
20892025,browse,PaySuccess,1686314228134,2078,push,iOS,f,8,1,4.13,N,
05476550,browse,Activity,1686317918992,2078,natural,Android,f,38,0,4.13,N,
05476550,browse,Live,1686317921100,2108,natural,Android,f,38,0,4.13,N,
05476550,browse,GoodList,1686317923194,2094,natural,Android,f,38,0,4.13,N,
05476550,browse,Live,1686317925173,1979,natural,Android,f,38,0,4.13,N,
05476550,browse,Videos,1686317927281,2108,natural,Android,f,38,0,4.13,N,
05476550,browse,Activity,1686317929267,1986,natural,Android,f,38,0,4.13,N,
05476550,browse,GoodList,1686317931374,2107,natural,Android,f,38,0,4.13,N,
05476550,browse,GoodDetail,1686317933426,2052,natural,Android,f,38,0,4.13,N,
05476550,browse,GoodList,1686317935368,1942,natural,Android,f,38,0,4.13,N,
05476550,browse,Live,1686317937207,1839,natural,Android,f,38,0,4.13,N,
05476550,browse,Videos,1686317939330,2123,natural,Android,f,38,0,4.13,N,
05476550,browse,GoodDetail,1686317941446,2116,natural,Android,f,38,0,4.13,N,
05476550,browse,Videos,1686317943468,2022,natural,Android,f,38,0,4.13,N,
05476550,browse,Videos,1686317945434,1966,natural,Android,f,38,0,4.13,N,
05476550,browse,Live,1686317947418,1984,natural,Android,f,38,0,4.13,N,
05476550,browse,Live,1686317949470,2052,natural,Android,f,38,0,4.13,N,
05476550,browse,Videos,1686317951390,1920,natural,Android,f,38,0,4.13,N,
05476550,click,AddToCart,1686317953383,1993,natural,Android,f,38,0,4.13,N,
14935142,browse,Activity,1686316645624,1993,push,iOS,m,45,0,4.13,N,
14935142,browse,Live,1686316647844,2220,push,iOS,m,45,0,4.13,N,
14935142,browse,Videos,1686316649882,2038,push,iOS,m,45,0,4.13,N,
14935142,browse,GoodList,1686316651875,1993,push,iOS,m,45,0,4.13,N,
14935142,browse,Videos,1686316653929,2054,push,iOS,m,45,0,4.13,N,
14935142,browse,Videos,1686316656047,2118,push,iOS,m,45,0,4.13,N,
14935142,browse,GoodDetail,1686316658119,2072,push,iOS,m,45,0,4.13,N,
14935142,browse,Live,1686316660085,1966,push,iOS,m,45,0,4.13,N,
14935142,click,Payment,1686316662065,1980,push,iOS,m,45,0,4.13,N,
14935142,browse,Videos,1686316663993,1928,push,iOS,m,45,0,4.13,N,
14935142,browse,Videos,1686316665914,1921,push,iOS,m,45,0,4.13,N,
14935142,browse,PaySuccess,1686316667865,1951,push,iOS,m,45,0,4.13,N,
24446539,browse,Activity,1686305924589,1951,push,iOS,f,26,0,4.13,N,
24446539,browse,GoodList,1686305926664,2075,push,iOS,f,26,0,4.13,N,
24446539,browse,Activity,1686305928524,1860,push,iOS,f,26,0,4.13,N,
24446539,browse,GoodList,1686305930611,2087,push,iOS,f,26,0,4.13,N,
24446539,browse,GoodDetail,1686305932531,1920,push,iOS,f,26,0,4.13,N,
24446539,browse,GoodList,1686305934535,2004,push,iOS,f,26,0,4.13,N,
24446539,browse,GoodDetail,1686305936290,1755,push,iOS,f,26,0,4.13,N,
24446539,click,AddToCart,1686305938271,1981,push,iOS,f,26,0,4.13,N,
04643902,browse,Activity,1686278800367,1981,natural,Android,f,43,2,4.13,N,
04643902,browse,GoodList,1686278802436,2069,natural,Android,f,43,2,4.13,N,
04643902,browse,Activity,1686278804537,2101,natural,Android,f,43,2,4.13,N,
04643902,browse,Videos,1686278806387,1850,natural,Android,f,43,2,4.13,N,
04643902,browse,Live,1686278808285,1898,natural,Android,f,43,2,4.13,N,
04643902,browse,GoodList,1686278810364,2079,natural,Android,f,43,2,4.13,N,
04643902,browse,Activity,1686278812385,2021,natural,Android,f,43,2,4.13,N,
04643902,browse,GoodList,1686278814546,2161,natural,Android,f,43,2,4.13,N,
04643902,browse,Activity,1686278816568,2022,natural,Android,f,43,2,4.13,N,
04643902,browse,GoodList,1686278818635,2067,natural,Android,f,43,2,4.13,N,
04643902,browse,GoodDetail,1686278820725,2090,natural,Android,f,43,2,4.13,N,
04643902,click,AddToCart,1686278822724,1999,natural,Android,f,43,2,4.13,N,
03185074,browse,Activity,1686288743360,1999,push,Android,f,25,0,4.13,N,
03185074,browse,Live,1686288745337,1977,push,Android,f,25,0,4.13,N,
03185074,browse,GoodList,1686288747403,2066,push,Android,f,25,0,4.13,N,
03185074,browse,GoodDetail,1686288749440,2037,push,Android,f,25,0,4.13,N,
03185074,browse,GoodList,1686288751388,1948,push,Android,f,25,0,4.13,N,
03185074,browse,GoodDetail,1686288753370,1982,push,Android,f,25,0,4.13,N,
03185074,browse,Videos,1686288755291,1921,push,Android,f,25,0,4.13,N,
03185074,browse,Videos,1686288757259,1968,push,Android,f,25,0,4.13,N,
03185074,browse,GoodList,1686288759320,2061,push,Android,f,25,0,4.13,N,
03185074,browse,GoodDetail,1686288761214,1894,push,Android,f,25,0,4.13,N,
03185074,browse,Videos,1686288763226,2012,push,Android,f,25,0,4.13,N,
03185074,browse,GoodList,1686288765109,1883,push,Android,f,25,0,4.13,N,
03185074,browse,Live,1686288767027,1918,push,Android,f,25,0,4.13,N,
03185074,browse,Live,1686288769117,2090,push,Android,f,25,0,4.13,N,
03185074,browse,GoodDetail,1686288771076,1959,push,Android,f,25,0,4.13,N,
03185074,click,AddToCart,1686288773087,2011,push,Android,f,25,0,4.13,N,
14524125,browse,Activity,1686306940850,2011,natural,Android,f,75,0,4.13,N,
14524125,browse,GoodList,1686306943002,2152,natural,Android,f,75,0,4.13,N,
14524125,browse,Activity,1686306944893,1891,natural,Android,f,75,0,4.13,N,
14524125,browse,Live,1686306946931,2038,natural,Android,f,75,0,4.13,N,
14524125,browse,GoodList,1686306948994,2063,natural,Android,f,75,0,4.13,N,
14524125,browse,GoodDetail,1686306951031,2037,natural,Android,f,75,0,4.13,N,
14524125,click,Payment,1686306953083,2052,natural,Android,f,75,0,4.13,N,
14524125,browse,PaySuccess,1686306955072,1989,natural,Android,f,75,0,4.13,N,
03032478,browse,Activity,1686314002092,1989,push,Android,f,37,0,4.13,N,
03032478,browse,Instructions,1686314004039,1947,push,Android,f,37,0,4.13,N,
03032478,browse,Live,1686314005973,1934,push,Android,f,37,0,4.13,N,
03032478,browse,Videos,1686314007866,1893,push,Android,f,37,0,4.13,N,
03032478,browse,GoodList,1686314009827,1961,push,Android,f,37,0,4.13,N,
03032478,browse,Videos,1686314011815,1988,push,Android,f,37,0,4.13,N,
03032478,browse,GoodDetail,1686314013816,2001,push,Android,f,37,0,4.13,N,
03032478,browse,Live,1686314015726,1910,push,Android,f,37,0,4.13,N,
03032478,click,AddToCart,1686314017725,1999,push,Android,f,37,0,4.13,N,
00577735,browse,Activity,1686278466306,1999,push,Android,f,48,0,4.13,N,
00577735,browse,GoodList,1686278468521,2215,push,Android,f,48,0,4.13,N,
00577735,browse,GoodDetail,1686278470529,2008,push,Android,f,48,0,4.13,N,
00577735,click,AddToCart,1686278472479,1950,push,Android,f,48,0,4.13,N,
01925664,browse,Activity,1686305583611,1950,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodList,1686305585632,2021,push,iOS,m,43,0,4.13,N,
01925664,browse,Live,1686305587689,2057,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodDetail,1686305589543,1854,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodList,1686305591551,2008,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodDetail,1686305593569,2018,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodList,1686305595468,1899,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodDetail,1686305597470,2002,push,iOS,m,43,0,4.13,N,
01925664,browse,Live,1686305599503,2033,push,iOS,m,43,0,4.13,N,
01925664,browse,Videos,1686305601539,2036,push,iOS,m,43,0,4.13,N,
01925664,browse,Videos,1686305603610,2071,push,iOS,m,43,0,4.13,N,
01925664,browse,Live,1686305605824,2214,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodList,1686305607964,2140,push,iOS,m,43,0,4.13,N,
01925664,browse,Videos,1686305610056,2092,push,iOS,m,43,0,4.13,N,
01925664,browse,GoodDetail,1686305612016,1960,push,iOS,m,43,0,4.13,N,
01925664,click,AddToCart,1686305613974,1958,push,iOS,m,43,0,4.13,N,
05558218,browse,Activity,1686284964664,1958,natural,Android,f,44,2,4.13,N,
05558218,browse,GoodList,1686284966697,2033,natural,Android,f,44,2,4.13,N,
05558218,browse,Activity,1686284968519,1822,natural,Android,f,44,2,4.13,N,
05558218,browse,GoodList,1686284970444,1925,natural,Android,f,44,2,4.13,N,
05558218,browse,Videos,1686284972390,1946,natural,Android,f,44,2,4.13,N,
05558218,browse,GoodDetail,1686284974406,2016,natural,Android,f,44,2,4.13,N,
05558218,browse,Live,1686284976450,2044,natural,Android,f,44,2,4.13,N,
05558218,browse,GoodList,1686284978425,1975,natural,Android,f,44,2,4.13,N,
05558218,browse,GoodDetail,1686284980248,1823,natural,Android,f,44,2,4.13,N,
05558218,browse,Videos,1686284982148,1900,natural,Android,f,44,2,4.13,N,
05558218,click,AddToCart,1686284984296,2148,natural,Android,f,44,2,4.13,N,
07610585,browse,Activity,1686303178597,2148,push,Android,f,24,0,4.13,N,
07610585,browse,GoodList,1686303180634,2037,push,Android,f,24,0,4.13,N,
07610585,browse,Videos,1686303182593,1959,push,Android,f,24,0,4.13,N,
07610585,browse,Activity,1686303184727,2134,push,Android,f,24,0,4.13,N,
07610585,browse,Videos,1686303186880,2153,push,Android,f,24,0,4.13,N,
